8EY6NZAKCI	161201	05:46:12.656	S	0224.6	RS	0367.2	0183.6	
8EY6NZAKCI	161201	05:46:21.002	R	0177.7	RR	0459.0	0027.3	
8EY6NZAKCI	161201	05:46:22.119	S	0216.8	LS	0470.7	0337.9	
8EY6NZAKCI	161201	05:46:33.801	L	0177.7	RL	0474.6	0431.6	
8EY6NZAKCI	161201	05:46:34.232	S	0185.5	LS	0423.8	0246.1	
8EY6NZAKCI	161201	05:46:38.264	S	0168.0	RS	0377.0	0232.4	
8EY6NZAKCI	161201	06:08:17.648	S	0199.2	RS	0369.1	0136.7	
8EY6NZAKCI	161201	06:08:21.193	L	0201.2	LL	0406.3	0255.9	
8EY6NZAKCI	161201	06:20:57.793	L	0150.4	LL	0369.1	0209.0	
8EY6NZAKCI	161201	06:21:00.348	S	0113.3	RS	0408.2	0209.0	
8EY6NZAKCI	161201	06:21:00.635	S	0158.2	SS	0242.2	0128.9	
8EY6NZAKCI	161201	06:21:08.793	L	0183.6	LL	0343.8	0140.6	
8EY6NZAKCI	161201	06:21:09.979	L	0236.3	SL	0468.8	0199.2	
8EY6NZAKCI	161201	06:21:12.131	S	0154.3	RS	0396.5	0134.8	
8EY6NZAKCI	161201	06:21:16.082	S	0144.5	LS	0447.3	0271.5	
8EY6NZAKCI	161201	06:22:04.922	S	0191.4	RS	0343.8	0175.8	
8EY6NZAKCI	161201	06:22:19.842	R	0160.2	RR	0418.0	0136.7	
8EY6NZAKCI	161201	06:22:22.162	S	0209.0	LS	0496.1	0328.1	
8EY6NZAKCI	161201	06:22:25.018	R	0193.4	RR	0486.3	0046.9	
8EY6NZAKCI	161201	06:22:25.338	S	0240.2	RS	0273.4	0080.1	
8EY6NZAKCI	161201	06:22:26.570	R	0144.5	RR	0416.0	0273.4	
8EY6NZAKCI	161201	06:22:26.986	R	0140.6	RR	0419.9	0275.4	
8EY6NZAKCI	161201	06:22:28.211	S	0168.0	LS	0304.7	0144.5	
8EY6NZAKCI	161201	06:22:29.076	S	0113.3	LS	0337.9	0154.3	
8EY6NZAKCI	161201	06:22:32.266	L	0144.5	LL	0423.8	0279.3	
8EY6NZAKCI	161201	06:22:32.705	S	0168.0	LS	0416.0	0271.5	
8EY6NZAKCI	161201	06:22:34.506	L	0152.3	LL	0472.7	0304.7	
8EY6NZAKCI	161201	06:22:35.570	L	0207.0	LL	0337.9	0162.1	
8EY6NZAKCI	161201	06:22:36.010	S	0168.0	LS	0478.5	0271.5	
8EY6NZAKCI	161201	06:22:36.307	L	0144.5	SL	0320.3	0152.3	
8EY6NZAKCI	161201	06:22:37.818	R	0136.7	RR	0375.0	0105.5	
8EY6NZAKCI	161201	06:22:38.832	L	0150.4	LL	0320.3	0183.6	
8EY6NZAKCI	161201	06:22:39.201	S	0168.0	LS	0351.6	0201.2	
8EY6NZAKCI	161201	06:22:43.922	R	0353.5	LR	0343.8	0015.6	
8EY6NZAKCI	161201	06:22:44.131	L	0201.2	RL	0361.3	0007.8	
8EY6NZAKCI	161201	06:22:44.418	S	0175.8	LS	0312.5	0111.3	
8EY6NZAKCI	161201	06:22:58.113	L	0103.5	LL	0359.4	0224.6	
8EY6NZAKCI	161201	06:45:48.539	S	0240.2	RS	0335.9	0056.6	
8EY6NZAKCI	161201	06:45:50.818	S	0279.3	RS	0343.8	0064.5	
8EY6NZAKCI	161201	06:45:52.836	R	0369.1	RR	0359.4	0119.1	
8EY6NZAKCI	161201	06:45:53.203	R	0312.5	RR	0423.8	0054.7	
8EY6NZAKCI	161201	06:45:53.490	L	0175.8	RL	0423.8	0111.3	
8EY6NZAKCI	161201	06:45:53.994	S	0367.2	LS	0312.5	0136.7	
8EY6NZAKCI	161201	06:45:54.363	L	0136.7	SL	0214.8	0232.4	
8EY6NZAKCI	161201	06:45:54.482	R	0255.9	LR	0214.8	0232.4	
8EY6NZAKCI	161201	06:45:54.826	L	0335.9	RL	0263.7	0007.8	
8EY6NZAKCI	161201	06:45:55.082	L	0207.0	LL	0384.8	0048.8	
8EY6NZAKCI	161201	06:45:55.676	S	0449.2	LS	0351.6	0144.5	
8EY6NZAKCI	161201	06:45:56.203	R	0064.5	SR	0183.6	0271.5	
8EY6NZAKCI	161201	06:45:56.299	L	0160.2	RL	0183.6	0271.5	
8EY6NZAKCI	161201	06:46:00.340	L	0017.6	SL	0199.2	0375.0	
8EY6NZAKCI	161201	06:46:00.531	R	0209.0	LR	0199.2	0375.0	
